Geography,date,Indicator,Count
AGO,Mar 2020,new_cases,7.0
ALB,Mar 2020,new_cases,243.0
AND,Mar 2020,new_cases,376.0
ARE,Mar 2020,new_cases,643.0
ARG,Mar 2020,new_cases,1054.0
ARM,Mar 2020,new_cases,532.0
ATG,Mar 2020,new_cases,7.0
AUS,Mar 2020,new_cases,4534.0
AUT,Mar 2020,new_cases,10171.0
AZE,Mar 2020,new_cases,298.0
BDI,Mar 2020,new_cases,2.0
BEL,Mar 2020,new_cases,12774.0
BEN,Mar 2020,new_cases,9.0
BFA,Mar 2020,new_cases,261.0
BGD,Mar 2020,new_cases,51.0
BGR,Mar 2020,new_cases,399.0
BHR,Mar 2020,new_cases,526.0
BHS,Mar 2020,new_cases,14.0
BIH,Mar 2020,new_cases,420.0
BLR,Mar 2020,new_cases,151.0
BLZ,Mar 2020,new_cases,3.0
BOL,Mar 2020,new_cases,107.0
BRA,Mar 2020,new_cases,5715.0
BRB,Mar 2020,new_cases,34.0
BRN,Mar 2020,new_cases,129.0
BTN,Mar 2020,new_cases,4.0
BWA,Mar 2020,new_cases,4.0
CAF,Mar 2020,new_cases,3.0
CAN,Mar 2020,new_cases,8507.0
CHE,Mar 2020,new_cases,16587.0
CHL,Mar 2020,new_cases,2842.0
CHN,Mar 2020,new_cases,2923.0
CIV,Mar 2020,new_cases,179.0
CMR,Mar 2020,new_cases,193.0
COD,Mar 2020,new_cases,98.0
COG,Mar 2020,new_cases,19.0
COL,Mar 2020,new_cases,906.0
CPV,Mar 2020,new_cases,6.0
CRI,Mar 2020,new_cases,347.0
CUB,Mar 2020,new_cases,186.0
CYP,Mar 2020,new_cases,262.0
CZE,Mar 2020,new_cases,3308.0
DEU,Mar 2020,new_cases,71729.0
DJI,Mar 2020,new_cases,30.0
DMA,Mar 2020,new_cases,12.0
DNK,Mar 2020,new_cases,3036.0
DOM,Mar 2020,new_cases,1109.0
DZA,Mar 2020,new_cases,715.0
ECU,Mar 2020,new_cases,2240.0
EGY,Mar 2020,new_cases,709.0
ERI,Mar 2020,new_cases,15.0
ESP,Mar 2020,new_cases,95878.0
EST,Mar 2020,new_cases,744.0
ETH,Mar 2020,new_cases,26.0
FIN,Mar 2020,new_cases,1415.0
FJI,Mar 2020,new_cases,5.0
FRA,Mar 2020,new_cases,52178.0
GAB,Mar 2020,new_cases,16.0
GBR,Mar 2020,new_cases,38754.0
GEO,Mar 2020,new_cases,109.0
GHA,Mar 2020,new_cases,161.0
GIN,Mar 2020,new_cases,22.0
GMB,Mar 2020,new_cases,4.0
GNB,Mar 2020,new_cases,8.0
GNQ,Mar 2020,new_cases,12.0
GRC,Mar 2020,new_cases,1310.0
GRD,Mar 2020,new_cases,9.0
GTM,Mar 2020,new_cases,38.0
GUY,Mar 2020,new_cases,12.0
HKG,Mar 2020,new_cases,0.0
HND,Mar 2020,new_cases,141.0
HRV,Mar 2020,new_cases,861.0
HTI,Mar 2020,new_cases,15.0
HUN,Mar 2020,new_cases,492.0
IDN,Mar 2020,new_cases,1528.0
IND,Mar 2020,new_cases,1394.0
IRL,Mar 2020,new_cases,3234.0
IRN,Mar 2020,new_cases,44012.0
IRQ,Mar 2020,new_cases,681.0
ISL,Mar 2020,new_cases,1134.0
ISR,Mar 2020,new_cases,5711.0
ITA,Mar 2020,new_cases,104664.0
JAM,Mar 2020,new_cases,36.0
JOR,Mar 2020,new_cases,274.0
JPN,Mar 2020,new_cases,2010.0
KAZ,Mar 2020,new_cases,343.0
KEN,Mar 2020,new_cases,59.0
KGZ,Mar 2020,new_cases,107.0
KHM,Mar 2020,new_cases,108.0
KNA,Mar 2020,new_cases,8.0
KOR,Mar 2020,new_cases,6636.0
KWT,Mar 2020,new_cases,244.0
LAO,Mar 2020,new_cases,9.0
LBN,Mar 2020,new_cases,466.0
LBR,Mar 2020,new_cases,3.0
LBY,Mar 2020,new_cases,10.0
LCA,Mar 2020,new_cases,13.0
LIE,Mar 2020,new_cases,68.0
LKA,Mar 2020,new_cases,142.0
LTU,Mar 2020,new_cases,536.0
LUX,Mar 2020,new_cases,2177.0
LVA,Mar 2020,new_cases,398.0
MAR,Mar 2020,new_cases,617.0
MCO,Mar 2020,new_cases,51.0
MDA,Mar 2020,new_cases,353.0
MDG,Mar 2020,new_cases,57.0
MDV,Mar 2020,new_cases,18.0
MEX,Mar 2020,new_cases,1211.0
MKD,Mar 2020,new_cases,328.0
MLI,Mar 2020,new_cases,28.0
MLT,Mar 2020,new_cases,169.0
MMR,Mar 2020,new_cases,15.0
MNE,Mar 2020,new_cases,109.0
MNG,Mar 2020,new_cases,12.0
MOZ,Mar 2020,new_cases,8.0
MRT,Mar 2020,new_cases,6.0
MUS,Mar 2020,new_cases,143.0
MWI,Mar 2020,new_cases,0.0
MYS,Mar 2020,new_cases,2741.0
NAM,Mar 2020,new_cases,11.0
NER,Mar 2020,new_cases,27.0
NGA,Mar 2020,new_cases,134.0
NIC,Mar 2020,new_cases,5.0
NLD,Mar 2020,new_cases,12661.0
NOR,Mar 2020,new_cases,4626.0
NPL,Mar 2020,new_cases,4.0
NZL,Mar 2020,new_cases,646.0
OMN,Mar 2020,new_cases,186.0
OWID_KOS,Mar 2020,new_cases,106.0
OWID_WRL,Mar 2020,new_cases,789850.0
PAK,Mar 2020,new_cases,2114.0
PAN,Mar 2020,new_cases,1181.0
PER,Mar 2020,new_cases,1065.0
PHL,Mar 2020,new_cases,2081.0
PNG,Mar 2020,new_cases,1.0
POL,Mar 2020,new_cases,2311.0
PRT,Mar 2020,new_cases,7443.0
PRY,Mar 2020,new_cases,65.0
PSE,Mar 2020,new_cases,119.0
QAT,Mar 2020,new_cases,780.0
ROU,Mar 2020,new_cases,2242.0
RUS,Mar 2020,new_cases,2335.0
RWA,Mar 2020,new_cases,75.0
SAU,Mar 2020,new_cases,1563.0
SDN,Mar 2020,new_cases,7.0
SEN,Mar 2020,new_cases,175.0
SGP,Mar 2020,new_cases,824.0
SLE,Mar 2020,new_cases,1.0
SLV,Mar 2020,new_cases,32.0
SMR,Mar 2020,new_cases,235.0
SOM,Mar 2020,new_cases,5.0
SRB,Mar 2020,new_cases,900.0
SUR,Mar 2020,new_cases,9.0
SVK,Mar 2020,new_cases,363.0
SVN,Mar 2020,new_cases,802.0
SWE,Mar 2020,new_cases,4820.0
SWZ,Mar 2020,new_cases,9.0
SYC,Mar 2020,new_cases,10.0
SYR,Mar 2020,new_cases,10.0
TCD,Mar 2020,new_cases,7.0
TGO,Mar 2020,new_cases,34.0
THA,Mar 2020,new_cases,1609.0
TLS,Mar 2020,new_cases,1.0
TTO,Mar 2020,new_cases,87.0
TUN,Mar 2020,new_cases,394.0
TUR,Mar 2020,new_cases,13531.0
TWN,Mar 2020,new_cases,283.0
TZA,Mar 2020,new_cases,19.0
UGA,Mar 2020,new_cases,44.0
UKR,Mar 2020,new_cases,645.0
URY,Mar 2020,new_cases,338.0
USA,Mar 2020,new_cases,192276.0
UZB,Mar 2020,new_cases,172.0
VAT,Mar 2020,new_cases,6.0
VCT,Mar 2020,new_cases,1.0
VEN,Mar 2020,new_cases,135.0
VNM,Mar 2020,new_cases,196.0
ZAF,Mar 2020,new_cases,1353.0
ZMB,Mar 2020,new_cases,35.0
ZWE,Mar 2020,new_cases,8.0
AFG,Apr 2020,new_cases,1952.0
AGO,Apr 2020,new_cases,20.0
ALB,Apr 2020,new_cases,530.0
AND,Apr 2020,new_cases,369.0
ARE,Apr 2020,new_cases,11817.0
ARG,Apr 2020,new_cases,3374.0
ARM,Apr 2020,new_cases,1534.0
ATG,Apr 2020,new_cases,17.0
AUS,Apr 2020,new_cases,2207.0
AUT,Apr 2020,new_cases,5272.0
AZE,Apr 2020,new_cases,1506.0
BDI,Apr 2020,new_cases,9.0
BEL,Apr 2020,new_cases,35744.0
BEN,Apr 2020,new_cases,55.0
BFA,Apr 2020,new_cases,384.0
BGD,Apr 2020,new_cases,7616.0
BGR,Apr 2020,new_cases,1107.0
BHR,Apr 2020,new_cases,2473.0
BHS,Apr 2020,new_cases,67.0
BIH,Apr 2020,new_cases,1337.0
BLR,Apr 2020,new_cases,13875.0
BLZ,Apr 2020,new_cases,15.0
BOL,Apr 2020,new_cases,1060.0
BRA,Apr 2020,new_cases,81470.0
BRB,Apr 2020,new_cases,47.0
BRN,Apr 2020,new_cases,9.0
BTN,Apr 2020,new_cases,3.0
BWA,Apr 2020,new_cases,19.0
CAF,Apr 2020,new_cases,47.0
CAN,Apr 2020,new_cases,45930.0
CHE,Apr 2020,new_cases,12981.0
CHL,Apr 2020,new_cases,14858.0
CHN,Apr 2020,new_cases,1677.0
CIV,Apr 2020,new_cases,1096.0
CMR,Apr 2020,new_cases,1639.0
COD,Apr 2020,new_cases,474.0
COG,Apr 2020,new_cases,201.0
COL,Apr 2020,new_cases,5601.0
COM,Apr 2020,new_cases,1.0
CPV,Apr 2020,new_cases,115.0
CRI,Apr 2020,new_cases,372.0
CUB,Apr 2020,new_cases,1315.0
CYP,Apr 2020,new_cases,588.0
CZE,Apr 2020,new_cases,4374.0
DEU,Apr 2020,new_cases,91201.0
DJI,Apr 2020,new_cases,1059.0
DMA,Apr 2020,new_cases,4.0
DNK,Apr 2020,new_cases,6317.0
DOM,Apr 2020,new_cases,5863.0
DZA,Apr 2020,new_cases,3290.0
ECU,Apr 2020,new_cases,22694.0
EGY,Apr 2020,new_cases,4827.0
ERI,Apr 2020,new_cases,24.0
ESP,Apr 2020,new_cases,117512.0
EST,Apr 2020,new_cases,944.0
ETH,Apr 2020,new_cases,105.0
FIN,Apr 2020,new_cases,3577.0
FJI,Apr 2020,new_cases,13.0
FRA,Apr 2020,new_cases,116583.0
GAB,Apr 2020,new_cases,260.0
GBR,Apr 2020,new_cases,139956.0
GEO,Apr 2020,new_cases,429.0
GHA,Apr 2020,new_cases,1913.0
GIN,Apr 2020,new_cases,1473.0
GMB,Apr 2020,new_cases,7.0
GNB,Apr 2020,new_cases,197.0
GNQ,Apr 2020,new_cases,303.0
GRC,Apr 2020,new_cases,1277.0
GRD,Apr 2020,new_cases,11.0
GTM,Apr 2020,new_cases,561.0
GUY,Apr 2020,new_cases,70.0
HKG,Apr 2020,new_cases,0.0
HND,Apr 2020,new_cases,630.0
HRV,Apr 2020,new_cases,1209.0
HTI,Apr 2020,new_cases,61.0
HUN,Apr 2020,new_cases,2283.0
IDN,Apr 2020,new_cases,8590.0
IND,Apr 2020,new_cases,33466.0
IRL,Apr 2020,new_cases,17377.0
IRN,Apr 2020,new_cases,50035.0
IRQ,Apr 2020,new_cases,1391.0
ISL,Apr 2020,new_cases,662.0
ISR,Apr 2020,new_cases,10179.0
ITA,Apr 2020,new_cases,99671.0
JAM,Apr 2020,new_cases,386.0
JOR,Apr 2020,new_cases,179.0
JPN,Apr 2020,new_cases,12029.0
KAZ,Apr 2020,new_cases,3059.0
KEN,Apr 2020,new_cases,337.0
KGZ,Apr 2020,new_cases,639.0
KHM,Apr 2020,new_cases,13.0
KNA,Apr 2020,new_cases,7.0
KOR,Apr 2020,new_cases,988.0
KWT,Apr 2020,new_cases,3735.0
LAO,Apr 2020,new_cases,10.0
LBN,Apr 2020,new_cases,255.0
LBR,Apr 2020,new_cases,138.0
LBY,Apr 2020,new_cases,51.0
LCA,Apr 2020,new_cases,4.0
LIE,Apr 2020,new_cases,14.0
LKA,Apr 2020,new_cases,520.0
LTU,Apr 2020,new_cases,848.0
LUX,Apr 2020,new_cases,1606.0
LVA,Apr 2020,new_cases,460.0
MAR,Apr 2020,new_cases,3806.0
MCO,Apr 2020,new_cases,43.0
MDA,Apr 2020,new_cases,3544.0
MDG,Apr 2020,new_cases,71.0
MDV,Apr 2020,new_cases,450.0
MEX,Apr 2020,new_cases,18009.0
MKD,Apr 2020,new_cases,1136.0
MLI,Apr 2020,new_cases,462.0
MLT,Apr 2020,new_cases,296.0
MMR,Apr 2020,new_cases,136.0
MNE,Apr 2020,new_cases,213.0
MNG,Apr 2020,new_cases,26.0
MOZ,Apr 2020,new_cases,68.0
MRT,Apr 2020,new_cases,2.0
MUS,Apr 2020,new_cases,189.0
MWI,Apr 2020,new_cases,37.0
MYS,Apr 2020,new_cases,3236.0
NAM,Apr 2020,new_cases,5.0
NER,Apr 2020,new_cases,692.0
NGA,Apr 2020,new_cases,1797.0
NIC,Apr 2020,new_cases,9.0
NLD,Apr 2020,new_cases,26845.0
NOR,Apr 2020,new_cases,3097.0
NPL,Apr 2020,new_cases,52.0
NZL,Apr 2020,new_cases,832.0
OMN,Apr 2020,new_cases,2156.0
OWID_KOS,Apr 2020,new_cases,693.0
OWID_WRL,Apr 2020,new_cases,2403998.0
PAK,Apr 2020,new_cases,15996.0
PAN,Apr 2020,new_cases,5351.0
PER,Apr 2020,new_cases,35911.0
PHL,Apr 2020,new_cases,6404.0
PNG,Apr 2020,new_cases,7.0
POL,Apr 2020,new_cases,10566.0
PRT,Apr 2020,new_cases,17602.0
PRY,Apr 2020,new_cases,201.0
PSE,Apr 2020,new_cases,225.0
QAT,Apr 2020,new_cases,12628.0
ROU,Apr 2020,new_cases,9995.0
RUS,Apr 2020,new_cases,104161.0
RWA,Apr 2020,new_cases,168.0
SAU,Apr 2020,new_cases,21190.0
SDN,Apr 2020,new_cases,368.0
SEN,Apr 2020,new_cases,758.0
SGP,Apr 2020,new_cases,15243.0
SLE,Apr 2020,new_cases,123.0
SLV,Apr 2020,new_cases,363.0
SMR,Apr 2020,new_cases,333.0
SOM,Apr 2020,new_cases,596.0
SRB,Apr 2020,new_cases,8109.0
SSD,Apr 2020,new_cases,35.0
STP,Apr 2020,new_cases,14.0
SUR,Apr 2020,new_cases,1.0
SVK,Apr 2020,new_cases,1033.0
SVN,Apr 2020,new_cases,627.0
SWE,Apr 2020,new_cases,16769.0
SWZ,Apr 2020,new_cases,91.0
SYC,Apr 2020,new_cases,1.0
SYR,Apr 2020,new_cases,33.0
TCD,Apr 2020,new_cases,66.0
TGO,Apr 2020,new_cases,82.0
THA,Apr 2020,new_cases,1303.0
TJK,Apr 2020,new_cases,15.0
TLS,Apr 2020,new_cases,23.0
TTO,Apr 2020,new_cases,29.0
TUN,Apr 2020,new_cases,600.0
TUR,Apr 2020,new_cases,106673.0
TWN,Apr 2020,new_cases,107.0
TZA,Apr 2020,new_cases,461.0
UGA,Apr 2020,new_cases,39.0
UKR,Apr 2020,new_cases,9761.0
URY,Apr 2020,new_cases,305.0
USA,Apr 2020,new_cases,888718.0
UZB,Apr 2020,new_cases,1867.0
VAT,Apr 2020,new_cases,5.0
VCT,Apr 2020,new_cases,15.0
VEN,Apr 2020,new_cases,198.0
VNM,Apr 2020,new_cases,58.0
YEM,Apr 2020,new_cases,6.0
ZAF,Apr 2020,new_cases,4294.0
ZMB,Apr 2020,new_cases,71.0
ZWE,Apr 2020,new_cases,32.0
AFG,May 2020,new_cases,13081.0
AGO,May 2020,new_cases,59.0
ALB,May 2020,new_cases,364.0
AND,May 2020,new_cases,19.0
ARE,May 2020,new_cases,22076.0
ARG,May 2020,new_cases,12423.0
ARM,May 2020,new_cases,7216.0
ATG,May 2020,new_cases,2.0
AUS,May 2020,new_cases,436.0
AUT,May 2020,new_cases,1279.0
AZE,May 2020,new_cases,3690.0
BDI,May 2020,new_cases,52.0
BEL,May 2020,new_cases,9862.0
BEN,May 2020,new_cases,168.0
BFA,May 2020,new_cases,202.0
BGD,May 2020,new_cases,39486.0
BGR,May 2020,new_cases,1007.0
BHR,May 2020,new_cases,8358.0
BHS,May 2020,new_cases,21.0
BIH,May 2020,new_cases,753.0
BLR,May 2020,new_cases,28529.0
BLZ,May 2020,new_cases,0.0
BOL,May 2020,new_cases,8815.0
BRA,May 2020,new_cases,427662.0
BRB,May 2020,new_cases,11.0
BRN,May 2020,new_cases,3.0
BTN,May 2020,new_cases,36.0
BWA,May 2020,new_cases,12.0
CAF,May 2020,new_cases,961.0
CAN,May 2020,new_cases,38022.0
CHE,May 2020,new_cases,1276.0
CHL,May 2020,new_cases,105848.0
CHN,May 2020,new_cases,190.0
CIV,May 2020,new_cases,1558.0
CMR,May 2020,new_cases,4072.0
COD,May 2020,new_cases,2498.0
COG,May 2020,new_cases,391.0
COL,May 2020,new_cases,22876.0
COM,May 2020,new_cases,105.0
CPV,May 2020,new_cases,314.0
CRI,May 2020,new_cases,337.0
CUB,May 2020,new_cases,544.0
CYP,May 2020,new_cases,94.0
CZE,May 2020,new_cases,1586.0
DEU,May 2020,new_cases,20401.0
DJI,May 2020,new_cases,2265.0
DMA,May 2020,new_cases,0.0
DNK,May 2020,new_cases,2513.0
DOM,May 2020,new_cases,10313.0
DZA,May 2020,new_cases,5388.0
ECU,May 2020,new_cases,14164.0
EGY,May 2020,new_cases,19448.0
ERI,May 2020,new_cases,0.0
ESP,May 2020,new_cases,26044.0
EST,May 2020,new_cases,180.0
ETH,May 2020,new_cases,1041.0
FIN,May 2020,new_cases,1864.0
FJI,May 2020,new_cases,0.0
FRA,May 2020,new_cases,22114.0
GAB,May 2020,new_cases,2379.0
GBR,May 2020,new_cases,78768.0
GEO,May 2020,new_cases,244.0
GHA,May 2020,new_cases,5996.0
GIN,May 2020,new_cases,2211.0
GMB,May 2020,new_cases,14.0
GNB,May 2020,new_cases,1051.0
GNQ,May 2020,new_cases,991.0
GRC,May 2020,new_cases,326.0
GRD,May 2020,new_cases,3.0
GTM,May 2020,new_cases,4488.0
GUY,May 2020,new_cases,71.0
HKG,May 2020,new_cases,0.0
HND,May 2020,new_cases,4431.0
HRV,May 2020,new_cases,170.0
HTI,May 2020,new_cases,1508.0
HUN,May 2020,new_cases,1101.0
IDN,May 2020,new_cases,16355.0
IND,May 2020,new_cases,155746.0
IRL,May 2020,new_cases,4378.0
IRN,May 2020,new_cases,56826.0
IRQ,May 2020,new_cases,4354.0
ISL,May 2020,new_cases,9.0
ISR,May 2020,new_cases,1183.0
ITA,May 2020,new_cases,27534.0
JAM,May 2020,new_cases,164.0
JOR,May 2020,new_cases,286.0
JPN,May 2020,new_cases,2467.0
KAZ,May 2020,new_cases,7456.0
KEN,May 2020,new_cases,1566.0
KGZ,May 2020,new_cases,1002.0
KHM,May 2020,new_cases,3.0
KNA,May 2020,new_cases,0.0
KOR,May 2020,new_cases,729.0
KWT,May 2020,new_cases,23019.0
LAO,May 2020,new_cases,0.0
LBN,May 2020,new_cases,495.0
LBR,May 2020,new_cases,147.0
LBY,May 2020,new_cases,95.0
LCA,May 2020,new_cases,1.0
LIE,May 2020,new_cases,0.0
LKA,May 2020,new_cases,970.0
LSO,May 2020,new_cases,2.0
LTU,May 2020,new_cases,290.0
LUX,May 2020,new_cases,234.0
LVA,May 2020,new_cases,208.0
MAR,May 2020,new_cases,3384.0
MCO,May 2020,new_cases,4.0
MDA,May 2020,new_cases,4354.0
MDG,May 2020,new_cases,643.0
MDV,May 2020,new_cases,1305.0
MEX,May 2020,new_cases,71440.0
MKD,May 2020,new_cases,761.0
MLI,May 2020,new_cases,775.0
MLT,May 2020,new_cases,153.0
MMR,May 2020,new_cases,73.0
MNE,May 2020,new_cases,2.0
MNG,May 2020,new_cases,141.0
MOZ,May 2020,new_cases,178.0
MRT,May 2020,new_cases,522.0
MUS,May 2020,new_cases,3.0
MWI,May 2020,new_cases,247.0
MYS,May 2020,new_cases,1817.0
NAM,May 2020,new_cases,8.0
NER,May 2020,new_cases,239.0
NGA,May 2020,new_cases,8230.0
NIC,May 2020,new_cases,745.0
NLD,May 2020,new_cases,7133.0
NOR,May 2020,new_cases,702.0
NPL,May 2020,new_cases,1515.0
NZL,May 2020,new_cases,25.0
OMN,May 2020,new_cases,9089.0
OWID_KOS,May 2020,new_cases,271.0
OWID_WRL,May 2020,new_cases,2908322.0
PAK,May 2020,new_cases,54346.0
PAN,May 2020,new_cases,6931.0
PER,May 2020,new_cases,127500.0
PHL,May 2020,new_cases,9598.0
PNG,May 2020,new_cases,0.0
POL,May 2020,new_cases,10909.0
PRT,May 2020,new_cases,7455.0
PRY,May 2020,new_cases,720.0
PSE,May 2020,new_cases,104.0
QAT,May 2020,new_cases,43501.0
ROU,May 2020,new_cases,7017.0
RUS,May 2020,new_cases,299345.0
RWA,May 2020,new_cases,127.0
SAU,May 2020,new_cases,62508.0
SDN,May 2020,new_cases,4425.0
SEN,May 2020,new_cases,2712.0
SGP,May 2020,new_cases,18715.0
SLE,May 2020,new_cases,737.0
SLV,May 2020,new_cases,2122.0
SMR,May 2020,new_cases,102.0
SOM,May 2020,new_cases,1375.0
SRB,May 2020,new_cases,2403.0
SSD,May 2020,new_cases,959.0
STP,May 2020,new_cases,469.0
SUR,May 2020,new_cases,13.0
SVK,May 2020,new_cases,125.0
SVN,May 2020,new_cases,44.0
SWE,May 2020,new_cases,17054.0
SWZ,May 2020,new_cases,185.0
SYC,May 2020,new_cases,0.0
SYR,May 2020,new_cases,79.0
TCD,May 2020,new_cases,705.0
TGO,May 2020,new_cases,326.0
THA,May 2020,new_cases,127.0
TJK,May 2020,new_cases,3915.0
TLS,May 2020,new_cases,0.0
TTO,May 2020,new_cases,1.0
TUN,May 2020,new_cases,83.0
TUR,May 2020,new_cases,43738.0
TWN,May 2020,new_cases,13.0
TZA,May 2020,new_cases,29.0
UGA,May 2020,new_cases,334.0
UKR,May 2020,new_cases,13266.0
URY,May 2020,new_cases,180.0
USA,May 2020,new_cases,717694.0
UZB,May 2020,new_cases,1584.0
VAT,May 2020,new_cases,1.0
VCT,May 2020,new_cases,10.0
VEN,May 2020,new_cases,1177.0
VNM,May 2020,new_cases,58.0
YEM,May 2020,new_cases,317.0
ZAF,May 2020,new_cases,27036.0
ZMB,May 2020,new_cases,951.0
ZWE,May 2020,new_cases,138.0
AFG,Jun 2020,new_cases,16299.0
AGO,Jun 2020,new_cases,198.0
ALB,Jun 2020,new_cases,1398.0
AND,Jun 2020,new_cases,91.0
ARE,Jun 2020,new_cases,14110.0
ARG,Jun 2020,new_cases,47679.0
ARM,Jun 2020,new_cases,16260.0
ATG,Jun 2020,new_cases,43.0
AUS,Jun 2020,new_cases,718.0
AUT,Jun 2020,new_cases,1035.0
AZE,Jun 2020,new_cases,12030.0
BDI,Jun 2020,new_cases,107.0
BEL,Jun 2020,new_cases,3046.0
BEN,Jun 2020,new_cases,967.0
BFA,Jun 2020,new_cases,115.0
BGD,Jun 2020,new_cases,98330.0
BGR,Jun 2020,new_cases,2476.0
BHR,Jun 2020,new_cases,15360.0
BHS,Jun 2020,new_cases,2.0
BIH,Jun 2020,new_cases,1943.0
BLR,Jun 2020,new_cases,19562.0
BLZ,Jun 2020,new_cases,6.0
BOL,Jun 2020,new_cases,23237.0
BRA,Jun 2020,new_cases,887192.0
BRB,Jun 2020,new_cases,5.0
BRN,Jun 2020,new_cases,0.0
BTN,Jun 2020,new_cases,34.0
BWA,Jun 2020,new_cases,192.0
CAF,Jun 2020,new_cases,2734.0
CAN,Jun 2020,new_cases,13618.0
CHE,Jun 2020,new_cases,852.0
CHL,Jun 2020,new_cases,155843.0
CHN,Jun 2020,new_cases,639.0
CIV,Jun 2020,new_cases,6666.0
CMR,Jun 2020,new_cases,6688.0
COD,Jun 2020,new_cases,3969.0
COG,Jun 2020,new_cases,476.0
COL,Jun 2020,new_cases,68463.0
COM,Jun 2020,new_cases,197.0
CPV,Jun 2020,new_cases,792.0
CRI,Jun 2020,new_cases,2403.0
CUB,Jun 2020,new_cases,296.0
CYP,Jun 2020,new_cases,54.0
CZE,Jun 2020,new_cases,2686.0
DEU,Jun 2020,new_cases,12008.0
